label,color,weather,subnivel,formalidad,adventurous,estampado,estilo,fit,application
1653,DEB24C,warm,3.2,Informal,2,smooth,casual,,freetime
1654,A57E62,cold,3.2,Informal,2,smooth,boho,,working_girl
1655,B94600,cold,3.2,Informal,2,smooth,boho,,working_girl
1656,DEB24C,cold,3.2,Informal,2,smooth,boho,,working_girl
1657,DEB24C,cold,3.2,Informal,2,smooth,boho,,freetime
1658,462C0E,cold,3.2,Informal,2,smooth,boho,,freetime
1659,DEB24C,warm,3.2,Informal,1,smooth,casual,,freetime
1660,B94600,warm,3.2,Informal,1,smooth,casual,,freetime
1661,A57E62,warm,3.2,Informal,1,smooth,casual,,freetime
1662,F29985,warm,3.2,Informal,3,animal_print,street,,freetime
1663,DEB24C,warm,1.2,Informal,3,printed,boho,straight,freetime
1664,000081,warm,2.0,Formal,3,floral,classic,straight,freetime
1665,000000,warm,1.1,Informal,3,floral,boho,straight,work
1666,000000,warm,3.2,Informal,1,smooth,casual,,freetime
1667,B11730,warm,3.2,Informal,1,smooth,casual,,freetime
1668,000000,cold,3.2,Informal,2,smooth,casual,,freetime
1669,B11730,cold,3.2,Informal,2,smooth,casual,,freetime
1670,000000,warm,3.2,Informal,3,smooth,boho,,night
1671,B11730,warm,3.2,Informal,3,smooth,boho,,night
1672,B11730,warm,3.2,Informal,2,smooth,casual,,night
1673,000000,warm,3.2,Informal,2,smooth,casual,,night
1674,B5A45F,warm,3.2,Formal,5,smooth,night,,night
1675,FFC0CB,warm,3.2,Informal,3,ethnic,boho,,night
1676,00008b,warm,3.1,Formal,3,smooth,minimal,straight,freetime
1677,000000,warm,1.1,Informal,2,ethnic,boho,loose,freetime
1678,ECE9D6,warm,2.0,Informal,2,retro,boho,straight,freetime
1679,0000FF,warm,3.2,Formal,2,geometric,classic,,freetime
1680,40E0D0,warm,3.2,Formal,2,geometric,classic,,freetime
1681,000081,warm,3.2,Formal,1,ethnic,classic,,work
1682,DEB24C,warm,1.1,Formal,1,smooth,classic,loose,freetime
1683,ECE9D6,warm,3.1,Formal,2,smooth,minimal,straight,freetime
1684,008000,warm,1.1,Informal,2,retro,boho,loose,freetime
1685,A57E62,warm,1.1,Informal,2,smooth,boho,straight,freetime
1686,FFC0CB,warm,1.1,Informal,2,smooth,boho,straight,freetime
1687,000000,cold,1.1,Formal,2,smooth,street,tight,freetime
1688,FFFFFF,warm,1.1,Formal,1,vertical_stripes,classic,tight,freetime
1689,87CEFA,cold,3.0,Informal,1,smooth,street,straight,freetime
1690,808080,cold,3.0,Informal,1,smooth,street,straight,freetime
1691,F29985,cold,3.0,Informal,1,smooth,street,straight,freetime
1692,FFFFFF,cold,1.1,Formal,1,smooth,street,tight,freetime
1693,FFA500,warm,3.1,Formal,3,smooth,classic,straight,freetime
1694,87CEFA,warm,3.2,Formal,1,miniprint,classic,,freetime
1695,FFFFFF,warm,2.0,Informal,2,vertical_stripes,casual,loose,freetime
1696,164A0A,warm,2.0,Informal,2,vertical_stripes,casual,loose,freetime
1697,000081,cold,1.1,Formal,3,smooth,classic,tight,work
1698,DFC8B2,warm,1.1,Informal,2,vertical_stripes,minimal,straight,freetime
1699,000081,warm,1.1,Informal,2,vertical_stripes,minimal,straight,freetime
1700,000000,warm,1.1,Informal,2,vertical_stripes,minimal,straight,freetime
1701,000000,warm,2.0,Formal,2,smooth,classic,straight,night
1702,666633,warm,1.1,Informal,3,army,boho,tight,freetime
1703,DEB24C,warm,2.0,Informal,1,sheets,boho,straight,freetime
1704,DEB24C,warm,1.1,Informal,2,smooth,minimal,loose,freetime
1705,000000,warm,1.1,Informal,2,smooth,minimal,loose,freetime
1706,666633,warm,1.1,Informal,2,smooth,minimal,loose,freetime
1707,40E0D0,cold,1.1,Formal,2,smooth,casual,tight,freetime
1708,000000,cold,1.1,Formal,2,smooth,casual,tight,freetime
1709,DEB24C,warm,1.1,Informal,2,smooth,casual,straight,freetime
1710,40E0D0,warm,1.1,Informal,2,smooth,casual,straight,freetime
1711,000081,warm,1.1,Formal,1,smooth,classic,tight,freetime
1712,5F5E5E,warm,1.1,Formal,1,smooth,classic,tight,freetime
1713,164A0A,warm,1.1,Formal,1,smooth,classic,tight,freetime
1714,800000,warm,1.1,Formal,1,smooth,classic,tight,freetime
1715,000000,warm,1.1,Formal,1,smooth,classic,tight,freetime
1716,000000,cold,1.1,Informal,1,smooth,street,tight,freetime
1717,000000,warm,1.1,Informal,3,polka_dot,street,straight,night
1718,A57E62,warm,3.1,Informal,3,animal_print,night,tight,night
1719,000000,warm,3.0,Formal,1,smooth,minimal,loose,freetime
1720,C7A2A2,warm,1.1,Formal,2,floral,classic,straight,freetime
1721,000000,warm,1.1,Informal,2,vertical_stripes,minimal,straight,freetime
1722,000000,cold,1.1,Formal,2,smooth,boho,tight,night
1723,000081,cold,1.1,Formal,2,smooth,boho,tight,night
1724,B94600,cold,1.1,Formal,1,smooth,classic,straight,working_girl
1725,462C0E,cold,2.0,Informal,3,miniprint,boho,loose,work
1726,FFFFFF,cold,3.0,Informal,1,smooth,boho,loose,freetime
1727,FFFF00,cold,3.0,Informal,1,smooth,boho,loose,freetime
1728,FFC0CB,cold,3.0,Informal,1,smooth,boho,tight,work
1729,000000,cold,3.0,Informal,1,smooth,boho,tight,work
1730,DEB24C,cold,3.0,Informal,1,smooth,boho,tight,work
1731,00008b,warm,2.0,Informal,1,vertical_stripes,street,tight,freetime
1732,808080,warm,2.0,Informal,1,vertical_stripes,street,tight,freetime
1733,000000,warm,1.1,Formal,2,floral,classic,straight,freetime
1734,DFC8B2,warm,1.1,Formal,2,floral,classic,straight,freetime
1735,DEB24C,cold,3.0,Informal,2,smooth,boho,oversize,freetime
1736,000000,cold,1.2,Formal,3,polka_dot,night,straight,special_occasion
1737,DEB24C,cold,3.1,Informal,2,smooth,casual,loose,freetime
1738,008000,cold,3.1,Informal,2,smooth,casual,loose,freetime
1739,B94600,cold,3.1,Informal,2,smooth,casual,loose,freetime
1740,00008b,warm,2.0,Formal,1,smooth,boho,straight,freetime
1741,000000,cold,1.1,Formal,2,prince_of_wales,classic,tight,freetime
1742,000000,warm,1.1,Formal,3,polka_dot,street,straight,work
1743,D84936,cold,1.1,Formal,3,smooth,casual,tight,freetime
1744,FFFFFF,cold,1.1,Formal,3,smooth,casual,tight,freetime
1745,DEB24C,cold,1.1,Formal,3,smooth,casual,tight,freetime
1746,FFA500,cold,1.1,Formal,3,smooth,casual,tight,freetime
1747,BBE2AD,cold,1.1,Formal,3,smooth,casual,tight,freetime
1748,0000FF,cold,1.1,Formal,3,smooth,casual,tight,freetime
1749,DFC8B2,cold,1.1,Formal,3,smooth,casual,tight,freetime
1750,00008b,warm,3.0,Informal,2,horizontal_stripes,street,tight,freetime
1751,5F5E5E,warm,1.1,Formal,2,smooth,street,tight,freetime
1752,ECE9D6,cold,3.0,Informal,1,smooth,minimal,straight,work
1753,808080,cold,3.0,Informal,1,smooth,minimal,straight,work
1754,D3D3D3,cold,3.0,Informal,1,smooth,minimal,straight,work
1755,000000,warm,2.0,Formal,2,floral,classic,straight,freetime
1756,00008b,cold,1.1,Formal,2,miniprint,classic,tight,freetime
1757,000081,cold,1.1,Formal,3,smooth,casual,tight,freetime
1758,ECE9D6,warm,1.2,Informal,2,floral,boho,straight,freetime
1759,000000,warm,1.2,Informal,2,floral,boho,straight,freetime
1760,87CEFA,warm,1.2,Formal,2,floral,boho,straight,freetime
1761,FFFFFF,warm,1.2,Formal,2,floral,boho,straight,freetime
1762,000000,warm,2.0,Formal,2,smooth,classic,straight,special_occasion
1763,DEB24C,warm,2.0,Formal,2,smooth,classic,straight,special_occasion
1764,FFFFFF,warm,2.0,Formal,2,smooth,classic,straight,special_occasion
1765,0000FF,warm,1.2,Informal,2,horizontal_stripes,street,straight,freetime
1766,00008b,cold,3.1,Formal,2,miniprint,classic,straight,working_girl
1767,FFFF00,cold,3.0,Formal,2,smooth,classic,straight,freetime
1768,000000,cold,3.0,Informal,2,horizontal_stripes,casual,straight,freetime
1769,B11730,cold,3.0,Informal,2,horizontal_stripes,casual,straight,freetime
1770,ECE9D6,cold,1.1,Informal,1,geometric,classic,tight,freetime
1771,FFFFFF,warm,1.1,Formal,2,floral,classic,straight,freetime
1772,00008b,warm,3.2,Formal,3,polka_dot,classic,,working_girl
1773,614051,warm,3.2,Formal,3,polka_dot,classic,,working_girl
1774,800000,cold,1.1,Formal,1,smooth,street,tight,freetime
1775,666633,cold,1.1,Formal,1,smooth,street,tight,freetime
1776,00008b,cold,1.1,Formal,1,smooth,street,tight,freetime
1777,B94600,cold,1.1,Formal,1,smooth,street,tight,freetime
1778,5F5E5E,cold,1.1,Formal,1,smooth,street,tight,freetime
1779,000000,cold,1.1,Formal,1,smooth,street,tight,freetime
1780,FFC0CB,cold,1.1,Formal,1,smooth,street,tight,freetime
1781,9A8176,cold,1.1,Formal,1,smooth,street,tight,freetime
1782,B11730,cold,1.1,Formal,1,smooth,street,tight,freetime
1783,87CEFA,cold,1.1,Formal,2,smooth,casual,tight,freetime
1784,87CEFA,warm,3.0,Formal,2,smooth,classic,loose,work
1785,FFA500,warm,3.0,Formal,2,smooth,classic,loose,work
1786,00008b,warm,1.1,Informal,3,vertical_stripes,boho,straight,freetime
1787,000000,warm,1.1,Informal,3,vertical_stripes,boho,straight,freetime
1788,A57E62,cold,3.0,Informal,3,animal_print,boho,loose,freetime
1789,ECE9D6,warm,1.1,Informal,1,smooth,boho,straight,work
1790,FFFFFF,warm,2.0,Informal,1,smooth,casual,straight,freetime
1791,B11730,warm,1.1,Formal,2,other,classic,loose,freetime
1792,ECE9D6,warm,1.2,Formal,3,printed,classic,straight,freetime
1793,FFC0CB,warm,2.0,Informal,1,horizontal_stripes,street,loose,freetime
1794,00008b,warm,3.0,Informal,2,smooth,boho,straight,freetime
1795,00008b,warm,1.2,Informal,3,smooth,street,tight,night
1796,5F5E5E,warm,1.1,Formal,1,smooth,casual,tight,freetime
1797,DFC8B2,warm,1.1,Informal,2,smooth,minimal,tight,work
1798,00008b,warm,1.1,Informal,2,smooth,minimal,tight,work
1799,000000,warm,1.1,Informal,2,smooth,minimal,tight,work
1800,808080,warm,1.2,Informal,2,smooth,minimal,straight,freetime
1801,00008b,warm,3.0,Informal,2,smooth,minimal,straight,freetime
1802,B11730,warm,3.0,Informal,2,smooth,minimal,straight,freetime
1803,DFC8B2,warm,1.1,Informal,3,smooth,minimal,straight,freetime
1804,87CEFA,warm,1.1,Informal,3,smooth,minimal,straight,freetime
1805,008000,warm,1.1,Informal,3,smooth,minimal,straight,freetime
1806,0000FF,warm,1.1,Informal,3,smooth,minimal,straight,freetime
1807,000081,warm,3.2,Informal,2,ethnic,boho,,work
1808,B94600,warm,3.2,Informal,2,ethnic,boho,,work
1809,008000,warm,1.2,Formal,1,floral,classic,straight,freetime
1810,FFA500,warm,1.2,Formal,1,floral,classic,straight,freetime
1811,9A8176,warm,2.0,Informal,2,smooth,casual,straight,freetime
1812,FFFF00,warm,2.0,Informal,2,smooth,casual,straight,freetime
1813,D3D3D3,warm,2.0,Informal,2,smooth,casual,straight,freetime
1814,00008b,warm,2.0,Informal,2,smooth,casual,straight,freetime
1815,E65A5B,warm,2.0,Informal,2,smooth,casual,straight,freetime
1816,FFFFFF,warm,2.0,Informal,2,smooth,casual,straight,freetime
1817,00008b,cold,3.1,Informal,2,smooth,street,tight,freetime
1818,000000,cold,3.1,Informal,2,smooth,street,tight,freetime
1819,666633,warm,3.1,Formal,2,smooth,boho,straight,freetime
1820,00008b,warm,3.1,Formal,2,smooth,boho,straight,freetime
1821,D84936,warm,1.1,Formal,2,smooth,classic,tight,freetime
1822,00008b,warm,1.1,Formal,1,smooth,classic,tight,freetime
1823,00008b,warm,1.2,Informal,2,smooth,minimal,straight,night
1824,000000,cold,1.2,Informal,2,other,minimal,straight,freetime
1825,000000,cold,1.1,Formal,2,floral,classic,tight,work
1826,666633,warm,3.1,Formal,1,smooth,classic,tight,freetime
1827,666633,warm,1.1,Informal,2,floral,street,tight,freetime
1828,ECE9D6,warm,3.2,Informal,2,ethnic,boho,,freetime
1829,DEB24C,cold,3.1,Formal,2,sheets,classic,straight,freetime
1830,008000,warm,3.1,Formal,2,sheets,classic,straight,freetime
1831,DEB24C,warm,3.1,Formal,2,sheets,classic,straight,freetime
1832,000000,warm,3.2,Informal,1,geometric,boho,,freetime
1833,000000,warm,1.1,Informal,1,smooth,street,tight,work
1834,462C0E,warm,2.0,Informal,2,vertical_stripes,boho,oversize,freetime
1835,00008b,warm,2.0,Informal,2,vertical_stripes,boho,oversize,freetime
1836,E65A5B,warm,3.1,Informal,2,smooth,casual,straight,freetime
1837,ECE9D6,cold,2.0,Formal,2,smooth,classic,tight,night
1838,FFFF00,cold,3.0,Formal,2,miniprint,classic,straight,work
1839,FFFFFF,cold,3.0,Formal,2,miniprint,classic,straight,work
1840,00008b,cold,3.0,Formal,2,miniprint,classic,straight,work
1841,5F5E5E,warm,2.0,Informal,1,smooth,boho,straight,freetime
1842,40E0D0,cold,3.0,Formal,2,animal_print,street,loose,freetime
1843,000000,cold,1.1,Formal,2,smooth,street,tight,freetime
1844,ECE9D6,warm,2.0,Informal,1,horizontal_stripes,casual,straight,work
1845,ECE9D6,cold,3.1,Formal,2,miniprint,classic,tight,freetime
1846,00008b,cold,3.1,Formal,2,floral,classic,tight,work
1847,BBE2AD,warm,1.1,Informal,1,smooth,street,tight,freetime
1848,FFFFFF,warm,1.1,Informal,1,smooth,street,tight,freetime
1849,E65A5B,warm,1.1,Informal,1,smooth,street,tight,freetime
1850,DEB24C,warm,1.1,Informal,1,smooth,street,tight,freetime
1851,000081,warm,1.1,Informal,1,smooth,street,tight,freetime
1852,DFC8B2,warm,1.1,Informal,1,smooth,street,tight,freetime
1853,FFC0CB,warm,1.1,Informal,1,smooth,street,tight,freetime
1854,00008b,warm,1.1,Informal,1,smooth,street,tight,freetime
1855,00008b,cold,3.1,Informal,1,smooth,street,tight,freetime
1856,B11730,cold,3.1,Informal,1,smooth,street,tight,freetime
1857,DFC8B2,cold,3.1,Informal,1,smooth,street,tight,freetime
1858,FFFF00,cold,3.1,Informal,1,smooth,street,tight,freetime
1859,666633,warm,2.0,Informal,2,horizontal_stripes,boho,loose,freetime
1860,00008b,warm,2.0,Informal,2,horizontal_stripes,boho,loose,freetime
1861,666633,cold,3.1,Formal,3,smooth,classic,straight,freetime
1862,DFC8B2,cold,3.1,Formal,3,smooth,classic,straight,freetime
1863,FFFF00,warm,3.2,Formal,3,polka_dot,classic,,freetime
1864,614051,warm,3.2,Formal,3,polka_dot,classic,,freetime
1865,87CEFA,warm,3.1,Informal,1,smooth,casual,straight,freetime
1866,00008b,warm,1.2,Informal,2,smooth,boho,straight,night
1867,D84936,warm,1.2,Informal,2,smooth,boho,straight,night
1868,B94600,warm,1.2,Informal,2,smooth,boho,straight,night
1869,164A0A,warm,1.2,Informal,2,smooth,boho,straight,night
1870,000000,warm,1.2,Informal,2,smooth,boho,straight,night
1871,00008b,warm,3.1,Formal,3,geometric,classic,straight,freetime
1872,DEB24C,warm,3.1,Formal,3,geometric,classic,straight,freetime
1873,164A0A,warm,3.1,Formal,3,geometric,classic,straight,freetime
1874,800000,warm,3.1,Formal,3,geometric,classic,straight,freetime
1875,808080,warm,1.1,Formal,2,vertical_stripes,boho,straight,freetime
1876,FFFFFF,warm,2.0,Informal,1,smooth,classic,straight,work
1877,DFC8B2,warm,2.0,Formal,3,floral,classic,straight,work
1878,FFFF00,warm,2.0,Formal,3,floral,classic,straight,work
1879,FFFFFF,warm,2.0,Formal,2,smooth,classic,straight,freetime
1880,800000,warm,3.0,Formal,2,retro,classic,loose,work
1881,ECE9D6,warm,2.0,Formal,3,polka_dot,classic,straight,work
1882,B94600,warm,2.0,Formal,3,polka_dot,classic,straight,work
1883,DEB24C,warm,2.0,Formal,3,polka_dot,classic,straight,work
1884,BBE2AD,warm,1.1,Informal,1,vertical_stripes,classic,straight,freetime
1885,DFC8B2,warm,1.1,Informal,1,vertical_stripes,classic,straight,freetime
1886,E65A5B,warm,1.1,Informal,1,vertical_stripes,classic,straight,freetime
1887,000000,warm,1.1,Informal,1,vertical_stripes,classic,straight,freetime
1888,B11730,warm,2.0,Formal,2,floral,classic,straight,work
1889,0000FF,warm,3.0,Informal,2,smooth,boho,straight,freetime
1890,DEB24C,warm,3.0,Informal,2,smooth,boho,straight,freetime
1891,000081,warm,3.1,Informal,3,smooth,boho,loose,freetime
1892,00008b,warm,2.0,Formal,1,floral,classic,loose,work
1893,FFC0CB,warm,2.0,Formal,1,floral,classic,loose,work
1894,00008b,warm,2.0,Informal,1,horizontal_stripes,casual,loose,freetime
1895,BBE2AD,warm,2.0,Informal,2,smooth,boho,straight,freetime
1896,164A0A,warm,3.1,Formal,2,smooth,street,straight,freetime
1897,00008b,warm,3.1,Formal,2,smooth,street,straight,freetime
1898,000000,warm,3.1,Formal,2,smooth,street,straight,freetime
1899,666633,warm,3.1,Formal,2,smooth,street,straight,freetime
1900,800000,warm,3.1,Formal,2,smooth,street,straight,freetime
1901,C19A6B,warm,3.2,Informal,1,smooth,boho,,freetime
1902,00008b,warm,1.2,Informal,2,polka_dot,boho,straight,freetime
1903,000000,warm,2.0,Formal,1,smooth,classic,loose,freetime
1904,000000,cold,1.1,Formal,1,smooth,street,tight,work
1905,00008b,warm,1.2,Formal,2,sheets,classic,straight,freetime
1906,00008b,warm,1.1,Informal,2,smooth,minimal,loose,freetime
1907,BBE2AD,warm,1.1,Informal,2,smooth,minimal,loose,freetime
1908,00008b,warm,1.1,Formal,2,smooth,street,tight,freetime
1909,40E0D0,warm,2.0,Informal,2,smooth,casual,loose,freetime
1910,5F5E5E,warm,2.0,Informal,2,smooth,casual,loose,freetime
1911,FFC0CB,warm,2.0,Informal,2,smooth,casual,loose,freetime
1912,A57E62,warm,3.1,Formal,2,smooth,minimal,loose,work
1913,ECE9D6,warm,3.1,Formal,2,smooth,minimal,loose,work
1914,000000,warm,1.2,Informal,2,floral,boho,straight,freetime
1915,FFFFFF,warm,1.2,Informal,2,floral,boho,straight,freetime
1916,DEB24C,warm,2.0,Informal,1,miniprint,classic,straight,freetime
1917,00008b,warm,3.1,Informal,2,floral,boho,straight,freetime
1918,C7A2A2,warm,3.1,Informal,2,floral,boho,straight,freetime
1919,666633,warm,2.0,Informal,3,smooth,street,straight,night
1920,FFC0CB,warm,2.0,Informal,3,smooth,street,straight,night
1921,ECE9D6,warm,2.0,Informal,1,smooth,casual,straight,freetime
1922,00008b,warm,1.1,Informal,1,smooth,boho,tight,freetime
